item_number,name,year,theme,subtheme,pieces,minifigures,image_url,gbp_msrp,usd_msrp,cad_msrp,eur_msrp,packaging,availability
7648,MT-21 Mobile Mining Unit,2008,Space,Mars Mission,130,2,http://images.brickset.com/sets/images/7648-1.jpg,7.79,9.99,NA,NA,Box,Retail
7649,MT-201 Ultra-Drill Walker,2008,Space,Mars Mission,759,3,http://images.brickset.com/sets/images/7649-1.jpg,48.95,69.99,NA,NA,Box,Retail
7667,Imperial Dropship,2008,Star Wars,Expanded Universe,81,4,http://images.brickset.com/sets/images/7667-1.jpg,9.79,9.99,NA,NA,Not specified,Not specified
7668,Rebel Scout Speeder,2008,Star Wars,Expanded Universe,82,4,http://images.brickset.com/sets/images/7668-1.jpg,9.79,9.99,NA,NA,Not specified,Not specified
7669,Anakin's Jedi Starfighter,2008,Star Wars,The Clone Wars,153,2,http://images.brickset.com/sets/images/7669-1.jpg,21.49,19.99,NA,NA,Not specified,Not specified
7670,Hailfire Droid & Spider Droid,2008,Star Wars,The Clone Wars,249,4,http://images.brickset.com/sets/images/7670-1.jpg,21.49,19.99,NA,NA,Not specified,Not specified
7671,AT-AP Walker,2008,Star Wars,Episode III,392,2,http://images.brickset.com/sets/images/7671-1.jpg,39.15,39.99,NA,NA,Not specified,Not specified
7672,Rogue Shadow,2008,Star Wars,Expanded Universe,482,3,http://images.brickset.com/sets/images/7672-1.jpg,48.95,49.99,NA,NA,Not specified,Not specified
7673,MagnaGuard Starfighter,2008,Star Wars,The Clone Wars,431,2,http://images.brickset.com/sets/images/7673-1.jpg,39.15,44.99,NA,NA,Not specified,Not specified
7674,V-19 Torrent,2008,Star Wars,The Clone Wars,471,1,http://images.brickset.com/sets/images/7674-1.jpg,48.95,54.99,NA,NA,Not specified,Not specified
7675,AT-TE Walker,2008,Star Wars,The Clone Wars,798,6,http://images.brickset.com/sets/images/7675-1.jpg,69.99,89.99,NA,NA,Not specified,Not specified
7676,Republic Attack Gunship,2008,Star Wars,The Clone Wars,1034,7,http://images.brickset.com/sets/images/7676-1.jpg,84.99,119.99,NA,NA,Not specified,Not specified
7678,Droid Gunship,2008,Star Wars,The Clone Wars,329,3,http://images.brickset.com/sets/images/7678-1.jpg,24.49,29.99,NA,NA,Box,Retail
7679,Republic Fighter Tank,2008,Star Wars,The Clone Wars,592,2,http://images.brickset.com/sets/images/7679-1.jpg,48.95,49.99,NA,NA,Not specified,Not specified
7680,The Twilight,2008,Star Wars,The Clone Wars,882,4,http://images.brickset.com/sets/images/7680-1.jpg,68.49,99.99,NA,NA,Not specified,Not specified
7681,Separatist Spider Droid,2008,Star Wars,The Clone Wars,206,5,http://images.brickset.com/sets/images/7681-1.jpg,21.49,29.99,NA,NA,Not specified,Not specified
7723,Police Pontoon Plane,2008,City,Police,215,1,http://images.brickset.com/sets/images/7723-1.jpg,34.99,39.99,NA,NA,Box,Retail
7724,City Advent Calendar,2008,City,Seasonal,196,10,http://images.brickset.com/sets/images/7724-1.jpg,14.99,29.99,NA,NA,Box,Retail - limited
7726,Coast Guard Truck with Speed Boat,2008,City,Coast Guard,361,2,http://images.brickset.com/sets/images/7726-1.jpg,17.09,39.99,NA,NA,Box,Retail
7731,Mail Van,2008,City,Cargo,66,1,http://images.brickset.com/sets/images/7731-1.jpg,4.89,7.99,NA,NA,Box,Retail
7732,Air Mail,2008,City,Cargo,88,1,http://images.brickset.com/sets/images/7732-1.jpg,7.79,14.99,NA,NA,Box,Retail
7733,Truck & Forklift,2008,City,Cargo,343,2,http://images.brickset.com/sets/images/7733-1.jpg,19.55,24.99,NA,NA,Box,Retail
7734,Cargo Plane,2008,City,Cargo,463,3,http://images.brickset.com/sets/images/7734-1.jpg,34.25,49.99,NA,NA,Box,Retail
7736,Coast Guard Quad Bike,2008,City,Coast Guard,33,1,http://images.brickset.com/sets/images/7736-1.jpg,3.45,4.99,NA,NA,Box,Retail
7737,Coast Guard 4WD & Jet Scooter,2008,City,Coast Guard,130,1,http://images.brickset.com/sets/images/7737-1.jpg,8.79,9.99,NA,NA,Box,Retail
7738,Coast Guard Helicopter & Life Raft,2008,City,Coast Guard,445,4,http://images.brickset.com/sets/images/7738-1.jpg,36.19,39.99,NA,NA,Box,Retail
7739,Coast Guard Patrol Boat & Tower,2008,City,Coast Guard,444,4,http://images.brickset.com/sets/images/7739-1.jpg,48.95,59.99,NA,NA,Box,Retail
7741,Police Helicopter,2008,City,Police,94,1,http://images.brickset.com/sets/images/7741-1.jpg,9.99,9.99,12.99,14.99,Box,Retail
7743,Police Command Centre,2008,City,Police,524,4,http://images.brickset.com/sets/images/7743-1.jpg,39.99,44.99,59.99,NA,Box,Retail
7744,Police Headquarters,2008,City,Police,953,7,http://images.brickset.com/sets/images/7744-1.jpg,69.99,89.99,119.99,NA,Box,Retail
7884,Batman's Buggy: The Escape of Mr. Freeze,2008,Batman,,76,2,http://images.brickset.com/sets/images/7884-1.jpg,9.99,9.99,NA,NA,Box,Retail
7885,Robin's Scuba Jet: Attack of The Penguin,2008,Batman,,207,2,http://images.brickset.com/sets/images/7885-1.jpg,19.99,19.99,NA,NA,Box,Retail
7886,The Batcycle: Harley Quinn's Hammer Truck,2008,Batman,,267,2,http://images.brickset.com/sets/images/7886-1.jpg,29.99,29.99,NA,NA,Box,Retail
7888,The Tumbler: Joker's Ice Cream Surprise,2008,Batman,,449,3,http://images.brickset.com/sets/images/7888-1.jpg,39.99,49.99,NA,NA,Box,Retail
7979,Castle Advent Calendar,2008,Castle,Seasonal,176,9,http://images.brickset.com/sets/images/7979-1.jpg,12.99,30,NA,NA,Box,Retail - limited
8028,Mini TIE-Fighter,2008,Star Wars,Mini Building Set,44,NA,http://images.brickset.com/sets/images/8028-1.jpg,NA,4.99,NA,NA,Polybag,Promotional
8031,V-19 Torrent,2008,Star Wars,Mini Building Set,66,NA,http://images.brickset.com/sets/images/8031-1.jpg,NA,3.99,NA,NA,Polybag,Promotional
8111,River Dragon,2008,Exo-Force,Deep Jungle,112,1,http://images.brickset.com/sets/images/8111-1.jpg,4.89,7.99,NA,NA,Not specified,Not specified
8112,Arachnoid Stalker,2008,Exo-Force,Deep Jungle,131,1,http://images.brickset.com/sets/images/8112-1.jpg,4.99,7.99,NA,NA,Not specified,Not specified
8113,Assault Tiger,2008,Exo-Force,Deep Jungle,163,1,http://images.brickset.com/sets/images/8113-1.jpg,9.99,14.99,NA,NA,Not specified,Not specified
8114,Chameleon Hunter,2008,Exo-Force,Deep Jungle,188,1,http://images.brickset.com/sets/images/8114-1.jpg,9.79,14.99,NA,NA,Not specified,Not specified
8115,Dark Panther,2008,Exo-Force,Deep Jungle,244,3,http://images.brickset.com/sets/images/8115-1.jpg,9.79,14.99,NA,NA,Not specified,Not specified
8117,Storm Lasher,2008,Exo-Force,Deep Jungle,283,1,http://images.brickset.com/sets/images/8117-1.jpg,14.65,19.99,NA,NA,Not specified,Not specified
8118,Hybrid Rescue Tank,2008,Exo-Force,Deep Jungle,347,2,http://images.brickset.com/sets/images/8118-1.jpg,19.99,29.99,NA,NA,Not specified,Not specified
8148,EZ-Roadster,2008,Racers,Tiny Turbos,45,NA,http://images.brickset.com/sets/images/8148-1.jpg,2.99,4.99,NA,NA,Canister,Retail
8149,Midnight Streak,2008,Racers,Tiny Turbos,43,NA,http://images.brickset.com/sets/images/8149-1.jpg,2.99,4.99,NA,NA,Canister,Retail
8150,ZX Turbo,2008,Racers,Tiny Turbos,55,NA,http://images.brickset.com/sets/images/8150-1.jpg,2.99,4.99,NA,NA,Canister,Retail
8151,Adrift Sport,2008,Racers,Tiny Turbos,52,NA,http://images.brickset.com/sets/images/8151-1.jpg,2.99,4.99,NA,NA,Canister,Retail
8152,Speed Chasing,2008,Racers,Tiny Turbos,142,NA,http://images.brickset.com/sets/images/8152-1.jpg,7.79,12.99,NA,NA,Box,Retail
8153,Ferrari F1 Truck,2008,Racers,Tiny Turbos,270,NA,http://images.brickset.com/sets/images/8153-1.jpg,15.65,19.99,NA,NA,Box,Retail
8154,Brick Street Customs,2008,Racers,Tiny Turbos,1021,NA,http://images.brickset.com/sets/images/8154-1.jpg,34.25,69.99,NA,NA,Box,Retail
8155,Ferrari F1 Pit,2008,Racers,Tiny Turbos,482,NA,http://images.brickset.com/sets/images/8155-1.jpg,24.99,39.99,NA,NA,Box,Retail
8156,Ferrari FXX 1:17,2008,Racers,Ferrari,626,NA,http://images.brickset.com/sets/images/8156-1.jpg,31.29,49.99,NA,NA,Box,Retail
8157,Ferrari F1 1:9,2008,Racers,Ferrari,997,NA,http://images.brickset.com/sets/images/8157-1.jpg,73.39,89.99,NA,NA,Box,Retail
8158,Speed Racer & Snake Oiler,2008,Racers,Speed Racer,242,2,http://images.brickset.com/sets/images/8158-1.jpg,12.69,19.99,NA,NA,Box,Retail
8159,Racer X & Taejo Togokhan,2008,Racers,Speed Racer,237,2,http://images.brickset.com/sets/images/8159-1.jpg,12.69,19.99,NA,NA,Box,Retail
8160,Cruncher Block & Racer X,2008,Racers,Speed Racer,367,4,http://images.brickset.com/sets/images/8160-1.jpg,24.49,39.99,NA,NA,Box,Retail
8161,Grand Prix Race,2008,Racers,Speed Racer,595,7,http://images.brickset.com/sets/images/8161-1.jpg,34.99,59.99,NA,NA,Box,Retail
8290,Mini Forklift,2008,Technic,,89,NA,http://images.brickset.com/sets/images/8290-1.jpg,4.89,7.99,NA,NA,Box,Retail
8291,Dirt Bike,2008,Technic,,248,NA,http://images.brickset.com/sets/images/8291-1.jpg,18.59,24.99,NA,NA,Box,Retail
8292,Cherry Picker,2008,Technic,,726,NA,http://images.brickset.com/sets/images/8292-1.jpg,51.85,59.99,NA,NA,Box,Retail
8293,Motor Set,2008,Power Functions,Technic,10,NA,http://images.brickset.com/sets/images/8293-1.jpg,30.99,29.99,39.99,36.99,Box,Retail
8294,Excavator,2008,Technic,,720,NA,http://images.brickset.com/sets/images/8294-1.jpg,41.09,59.99,NA,NA,Box,Retail
8295,Telescopic Handler,2008,Technic,,1182,NA,http://images.brickset.com/sets/images/8295-1.jpg,61.65,89.99,NA,NA,Box,Retail
8296,Dune Buggy,2008,Technic,,199,NA,http://images.brickset.com/sets/images/8296-1.jpg,13.69,19.99,NA,NA,Box,Retail
8297,Off-Roader,2008,Technic,,1097,NA,http://images.brickset.com/sets/images/8297-1.jpg,99.99,119.99,NA,NA,Box,Retail
8490,Desert Hopper,2008,Racers,Power Racers,92,NA,http://images.brickset.com/sets/images/8490-1.jpg,6.99,9.99,NA,NA,Box,Retail
8491,Ram Rod,2008,Racers,Power Racers,72,NA,http://images.brickset.com/sets/images/8491-1.jpg,6.99,9.99,NA,NA,Box,Retail
8492,Mud Hopper,2008,Racers,Power Racers,59,NA,http://images.brickset.com/sets/images/8492-1.jpg,6.99,9.99,NA,NA,Box,Retail
8493,Red Ace,2008,Racers,Power Racers,82,NA,http://images.brickset.com/sets/images/8493-1.jpg,6.85,9.99,NA,NA,Box,Retail
8494,Ring of Fire,2008,Racers,Power Racers,268,NA,http://images.brickset.com/sets/images/8494-1.jpg,19.99,29.99,NA,NA,Box,Retail
8495,Crosstown Craze,2008,Racers,Tiny Turbos,503,NA,http://images.brickset.com/sets/images/8495-1.jpg,24.49,39.99,NA,NA,Box,Retail
8496,Desert Hammer,2008,Racers,Power Racers,510,NA,http://images.brickset.com/sets/images/8496-1.jpg,29.35,49.99,NA,NA,Box,Retail
852271,Knights Battle Pack,2008,Castle,Battle Pack,35,5,http://images.brickset.com/sets/images/852271-1.jpg,8.79,14.99,NA,NA,Not specified,Not specified
852272,Skeletons Battle Pack,2008,Castle,Battle Pack,43,5,http://images.brickset.com/sets/images/852272-1.jpg,8.79,14.99,NA,NA,Not specified,Not specified
852331,Vintage Minifigure Collection Vol. 1,2008,Miscellaneous,Minifigure collection,21,5,http://images.brickset.com/sets/images/852331-1.jpg,11.75,17.99,NA,NA,Box,LEGO exclusive
8630,Gold Hunt,2008,Agents,,352,3,http://images.brickset.com/sets/images/8630-1.jpg,21.49,29.99,NA,NA,Box,Retail
8631,Jetpack Pursuit,2008,Agents,,88,2,http://images.brickset.com/sets/images/8631-1.jpg,8.79,9.99,NA,NA,Box,Retail
8632,Swamp Raid,2008,Agents,,231,2,http://images.brickset.com/sets/images/8632-1.jpg,15.65,19.99,NA,NA,Box,Retail
8633,Speedboat Rescue,2008,Agents,,340,3,http://images.brickset.com/sets/images/8633-1.jpg,31.29,39.99,NA,NA,Box,Retail
8634,Turbocar Chase,2008,Agents,,498,3,http://images.brickset.com/sets/images/8634-1.jpg,41.09,49.99,NA,NA,Box,Retail
8635,Mobile Command Center,2008,Agents,,1154,7,http://images.brickset.com/sets/images/8635-1.jpg,73.39,89.99,NA,NA,Box,Retail
8636,Deep Sea Quest,2008,Agents,,520,4,http://images.brickset.com/sets/images/8636-1.jpg,34.99,49.99,NA,NA,Box,Retail
8637,Volcano Base,2008,Agents,,718,6,http://images.brickset.com/sets/images/8637-1.jpg,48.95,69.99,NA,NA,Box,Retail
8685,Toa Kopaka,2008,Bionicle,Phantoka,54,NA,http://images.brickset.com/sets/images/8685-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8686,Toa Lewa,2008,Bionicle,Phantoka,52,NA,http://images.brickset.com/sets/images/8686-1.jpg,7.99,12.99,NA,NA,Not specified,Not specified
8687,Toa Pohatu,2008,Bionicle,Phantoka,68,NA,http://images.brickset.com/sets/images/8687-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8688,Toa Gali,2008,Bionicle,Mistika,60,NA,http://images.brickset.com/sets/images/8688-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8689,Toa Tahu,2008,Bionicle,Mistika,73,NA,http://images.brickset.com/sets/images/8689-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8690,Toa Onua,2008,Bionicle,Mistika,62,NA,http://images.brickset.com/sets/images/8690-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8691,Antroz,2008,Bionicle,Phantoka,53,NA,http://images.brickset.com/sets/images/8691-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8692,Vamprah,2008,Bionicle,Phantoka,49,NA,http://images.brickset.com/sets/images/8692-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8693,Chirox,2008,Bionicle,Phantoka,49,NA,http://images.brickset.com/sets/images/8693-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8694,Krika,2008,Bionicle,Mistika,40,NA,http://images.brickset.com/sets/images/8694-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8695,Gorast,2008,Bionicle,Mistika,51,NA,http://images.brickset.com/sets/images/8695-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8696,Bitil,2008,Bionicle,Mistika,54,NA,http://images.brickset.com/sets/images/8696-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
8697,Toa Ignika,2008,Bionicle,Warriors,140,NA,http://images.brickset.com/sets/images/8697-1.jpg,14.99,19.99,NA,NA,Not specified,Not specified
8698,Vultraz,2008,Bionicle,Warriors,133,NA,http://images.brickset.com/sets/images/8698-1.jpg,14.65,19.99,NA,NA,Not specified,Not specified
8699,Takanuva,2008,Bionicle,Warriors,267,NA,http://images.brickset.com/sets/images/8699-1.jpg,19.55,29.99,NA,NA,Not specified,Not specified
8881,Battery Box,2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8881-1.jpg,5.5,6.99,8.49,7.99,Polybag,LEGO exclusive
8882,XL-Motor,2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8882-1.jpg,7.99,9.99,11.49,11.99,Polybag,LEGO exclusive
8883,M-Motor,2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8883-1.jpg,5.99,7.49,9.99,8.99,Not specified,Not specified
8884,IR Receiver,2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8884-1.jpg,11.5,14.99,18.99,16.99,Polybag,LEGO exclusive
8885,IR Remote Control,2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8885-1.jpg,7.47,9.49,11.99,10.99,Not specified,Not specified
8886,Extension Cable (20cm),2008,Power Functions,Accessories,1,NA,http://images.brickset.com/sets/images/8886-1.jpg,2.99,2.99,3.99,3.99,Other,LEGO exclusive
8941,Rockoh T3,2008,Bionicle,Battle Vehicles,390,NA,http://images.brickset.com/sets/images/8941-1.jpg,29.35,39.99,NA,NA,Not specified,Not specified
8942,Jetrax T6,2008,Bionicle,Battle Vehicles,422,NA,http://images.brickset.com/sets/images/8942-1.jpg,39.15,49.99,NA,NA,Not specified,Not specified
8942,Jetrax T6,2008,Bionicle,Battle Vehicles,422,NA,http://images.brickset.com/sets/images/8942-2.jpg,39.15,49.99,NA,NA,Not specified,Not specified
8943,Axalara T9,2008,Bionicle,Battle Vehicles,693,NA,http://images.brickset.com/sets/images/8943-1.jpg,48.95,79.99,NA,NA,Not specified,Not specified
8944,Tanma,2008,Bionicle,Matoran,14,NA,http://images.brickset.com/sets/images/8944-1.jpg,3.99,6.99,NA,NA,Not specified,Not specified
8945,Solek,2008,Bionicle,Matoran,14,NA,http://images.brickset.com/sets/images/8945-1.jpg,3.99,6.99,NA,NA,Not specified,Not specified
8946,Photok,2008,Bionicle,Matoran,14,NA,http://images.brickset.com/sets/images/8946-1.jpg,3.99,6.99,NA,NA,Not specified,Not specified
8947,Radiak,2008,Bionicle,Matoran,16,NA,http://images.brickset.com/sets/images/8947-1.jpg,3.89,6.99,NA,NA,Not specified,Not specified
8948,Gavla,2008,Bionicle,Matoran,14,NA,http://images.brickset.com/sets/images/8948-1.jpg,3.99,6.99,NA,NA,Not specified,Not specified
8949,Kirop,2008,Bionicle,Matoran,14,NA,http://images.brickset.com/sets/images/8949-1.jpg,3.99,6.99,NA,NA,Not specified,Not specified
8952,Mutran and Vican,2008,Bionicle,Warriors,90,NA,http://images.brickset.com/sets/images/8952-1.jpg,9.79,14.99,NA,NA,Not specified,Not specified
8953,Makuta Icarax,2008,Bionicle,Warriors,159,NA,http://images.brickset.com/sets/images/8953-1.jpg,14.99,19.99,NA,NA,Not specified,Not specified
8954,Mazeka,2008,Bionicle,Vehicles/Creatures,301,NA,http://images.brickset.com/sets/images/8954-1.jpg,NA,29.99,NA,NA,Not specified,Not specified
9076,Tubes Experiment Set,2008,Education,Duplo,147,4,http://images.brickset.com/sets/images/9076-1.jpg,NA,90,NA,NA,Not specified,Not specified
9215,Dolls Family Set,2008,Education,,87,NA,http://images.brickset.com/sets/images/9215-1.jpg,NA,105,NA,NA,Not specified,Not specified
9641,Pneumatics Add-On Set,2008,Education,,31,NA,http://images.brickset.com/sets/images/9641-1.jpg,NA,55,NA,NA,Not specified,Not specified
9648,Education Resource Set,2008,Education,,672,NA,http://images.brickset.com/sets/images/9648-1.jpg,NA,59,NA,NA,Not specified,Not specified
9656,Early Simple Machines Set,2008,Education,Duplo,102,NA,http://images.brickset.com/sets/images/9656-1.jpg,74.99,NA,NA,NA,Not specified,Not specified
CHANDLER,{Cactus},2008,Promotional,LEGO brand store opening set,58,NA,http://images.brickset.com/sets/images/CHANDLER-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
COMCON001,Clone Wars (SDCC 2008 exclusive),2008,Star Wars,Miscellaneous,351,5,http://images.brickset.com/sets/images/COMCON001-1.jpg,NA,75.99,NA,NA,Box,Promotional
COMCON002,BrickMaster (SDCC 2008 exclusive),2008,Indiana Jones,Kingdom of the Crystal Skull,83,2,http://images.brickset.com/sets/images/COMCON002-1.jpg,NA,49.99,NA,NA,Box,Promotional
HOUSTON,{Space Shuttle},2008,Promotional,LEGO brand store opening set,65,NA,http://images.brickset.com/sets/images/HOUSTON-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
KINGOFPRUSSIA,{Liberty Bell},2008,Promotional,LEGO brand store opening set,66,NA,http://images.brickset.com/sets/images/KINGOFPRUSSIA-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
MMMB001,Snowman,2008,Promotional,Monthly Mini Model Build,NA,NA,http://images.brickset.com/sets/images/MMMB001-1.jpg,0,0,NA,NA,Loose Parts,LEGO exclusive
MS1048,RF ID Sensor,2008,Mindstorms,NXT,3,NA,http://images.brickset.com/sets/images/MS1048-1.jpg,39.15,NA,NA,NA,Not specified,Not specified
MS1049,Keyfob Transponder,2008,Mindstorms,NXT,10,NA,http://images.brickset.com/sets/images/MS1049-1.jpg,24.49,NA,NA,NA,Not specified,Not specified
PROMOSW005,Han Solo / Indiana Jones Transformation ,2008,Star Wars,Miscellaneous,NA,2,http://images.brickset.com/sets/images/PROMOSW005-1.jpg,0,0,NA,NA,Plastic box,Promotional
SACRAMENTO,Steam Engine,2008,Promotional,LEGO brand store opening set,78,NA,http://images.brickset.com/sets/images/SACRAMENTO-1.jpg,NA,0,NA,NA,Loose Parts,LEGO exclusive
10178,Motorised Walking AT-AT,2007,Star Wars,Episode IV-VI,1137,4,http://images.brickset.com/sets/images/10178-1.jpg,89.99,129.99,159.99,NA,Not specified,Not specified
10179,Ultimate Collector's Millennium Falcon,2007,Star Wars,Ultimate Collector Series,5195,5,http://images.brickset.com/sets/images/10179-1.jpg,342.49,499.99,NA,NA,Not specified,Not specified
10181,Eiffel Tower ,2007,Advanced Models,Buildings,3428,NA,http://images.brickset.com/sets/images/10181-1.jpg,146.79,199.99,NA,NA,Box,LEGO exclusive
10182,Cafe Corner,2007,Advanced Models,Modular Buildings,2056,3,http://images.brickset.com/sets/images/10182-1.jpg,88.09,139.99,NA,NA,Box,LEGO exclusive
10183,Hobby Trains,2007,Factory,Trains,1080,NA,http://images.brickset.com/sets/images/10183-1.jpg,NA,100,NA,NA,Box,LEGO exclusive
10190,Market Street,2007,Factory,Modular Buildings,1248,3,http://images.brickset.com/sets/images/10190-1.jpg,59.99,89.99,NA,NA,Box,LEGO exclusive
3288,Packer,2007,Duplo,Bob the Builder,19,1,http://images.brickset.com/sets/images/3288-1.jpg,14.99,19.99,NA,NA,Not specified,Not specified
3289,Muck & Roley in the Sunflower Factory,2007,Duplo,Bob the Builder,37,1,http://images.brickset.com/sets/images/3289-1.jpg,24.99,29.99,NA,NA,Not specified,Not specified
3352,Salty the Dockyard Diesel,2007,Duplo,Thomas the Tank Engine,8,NA,http://images.brickset.com/sets/images/3352-1.jpg,14.65,12.99,NA,NA,Box,Retail
3353,Spencer and Sir Topham Hatt,2007,Duplo,Thomas the Tank Engine,45,1,http://images.brickset.com/sets/images/3353-1.jpg,24.49,29.99,NA,NA,Box,Retail
3354,Gordon's Express,2007,Duplo,Thomas the Tank Engine,13,NA,http://images.brickset.com/sets/images/3354-1.jpg,19.55,19.99,NA,NA,Box,Retail
4521221,Gold chrome plated C-3PO,2007,Star Wars,Minifig Pack,1,1,http://images.brickset.com/sets/images/4521221-1.jpg,0,0,NA,NA,Polybag,Promotional
4524081,Mindstorms NXT CD,2007,Mindstorms,NXT,1,NA,http://images.brickset.com/sets/images/4524081-1.jpg,NA,19.99,NA,NA,Not specified,Not specified
4825,Princess and Horse,2007,Duplo,Princess Castle,8,1,http://images.brickset.com/sets/images/4825-1.jpg,7.99,9.99,NA,NA,Not specified,Not specified
4826,Princess and Pony Picnic,2007,Duplo,Princess Castle,19,1,http://images.brickset.com/sets/images/4826-1.jpg,19.55,19.99,NA,NA,Not specified,Not specified
4828,Princess Royal Stables,2007,Duplo,Princess Castle,49,2,http://images.brickset.com/sets/images/4828-1.jpg,34.99,39.99,NA,NA,Not specified,Not specified
4861,Police Boat,2007,Duplo,LEGO Ville,27,3,http://images.brickset.com/sets/images/4861-1.jpg,19.55,24.99,NA,NA,Not specified,Not specified
4915,Mini Construction,2007,Creator,,68,NA,http://images.brickset.com/sets/images/4915-1.jpg,3.99,4.99,NA,NA,Canister,Retail
4916,Mini Animals,2007,Creator,,77,NA,http://images.brickset.com/sets/images/4916-1.jpg,3.99,4.99,NA,NA,Canister,Retail
4917,Mini Robots,2007,Creator,,77,NA,http://images.brickset.com/sets/images/4917-1.jpg,3.99,4.99,NA,NA,Canister,Retail
4918,Mini Flyers,2007,Creator,,78,NA,http://images.brickset.com/sets/images/4918-1.jpg,3.99,4.99,NA,NA,Canister,Retail
4936,Doc & Patient,2007,City,Medical,18,2,http://images.brickset.com/sets/images/4936-1.jpg,NA,2.99,NA,NA,Polybag,Retail - limited
4939,Cool Cars,2007,Creator,,206,NA,http://images.brickset.com/sets/images/4939-1.jpg,7.99,12.99,NA,NA,Box,Retail
4953,Fast Flyers,2007,Creator,,312,NA,http://images.brickset.com/sets/images/4953-1.jpg,NA,19.99,NA,NA,Box,Retail
4954,Model Town House,2007,Creator,,1174,NA,http://images.brickset.com/sets/images/4954-1.jpg,44.99,69.99,NA,NA,Box,Retail
4955,Big Rig,2007,Creator,,550,NA,http://images.brickset.com/sets/images/4955-1.jpg,19.99,30,NA,NA,Box,Retail
4956,House,2007,Creator,,731,NA,http://images.brickset.com/sets/images/4956-1.jpg,36.19,49.99,NA,NA,Box,Retail
4957,Ferris Wheel,2007,Creator,,1063,NA,http://images.brickset.com/sets/images/4957-1.jpg,48.95,69.99,NA,NA,Box,Retail
4958,Monster Dino,2007,Creator,,792,NA,http://images.brickset.com/sets/images/4958-1.jpg,68.49,89.99,NA,NA,Box,Retail
4972,Animals,2007,Duplo,LEGO Ville,13,1,http://images.brickset.com/sets/images/4972-1.jpg,7.79,12.99,NA,NA,Not specified,Not specified
4973,Harvester,2007,Duplo,LEGO Ville,11,1,http://images.brickset.com/sets/images/4973-1.jpg,17.99,24.99,NA,NA,Not specified,Not specified
4974,Horse Stables,2007,Duplo,LEGO Ville,36,2,http://images.brickset.com/sets/images/4974-1.jpg,24.49,39.99,NA,NA,Not specified,Not specified
4975,Farm,2007,Duplo,LEGO Ville,42,2,http://images.brickset.com/sets/images/4975-1.jpg,29.35,49.99,NA,NA,Not specified,Not specified
4976,Cement Mixer,2007,Duplo,LEGO Ville,11,1,http://images.brickset.com/sets/images/4976-1.jpg,12.99,16.99,NA,NA,Not specified,Not specified
4977,Fire Truck,2007,Duplo,LEGO Ville,26,2,http://images.brickset.com/sets/images/4977-1.jpg,17.99,29.99,39.99,NA,Not specified,Not specified
4978,Road Sweeper,2007,Duplo,LEGO Ville,11,1,http://images.brickset.com/sets/images/4978-1.jpg,9.79,14.99,NA,NA,Not specified,Not specified
4979,Ambulance,2007,Duplo,LEGO Ville,6,1,http://images.brickset.com/sets/images/4979-1.jpg,12.99,14.99,NA,NA,Not specified,Not specified
4981,Chum Bucket,2007,SpongeBob SquarePants,,337,3,http://images.brickset.com/sets/images/4981-1.jpg,24.49,34.99,NA,NA,Box,Retail
4982,Mrs. Puff's Boating School,2007,SpongeBob SquarePants,,393,3,http://images.brickset.com/sets/images/4982-1.jpg,37.19,49.99,NA,NA,Box,Retail
4986,Digger,2007,Duplo,LEGO Ville,19,1,http://images.brickset.com/sets/images/4986-1.jpg,19.99,22.99,NA,NA,Not specified,Not specified
4987,Gravel Pit,2007,Duplo,LEGO Ville,40,2,http://images.brickset.com/sets/images/4987-1.jpg,29.35,39.99,NA,NA,Not specified,Not specified
4988,Construction Site,2007,Duplo,LEGO Ville,84,3,http://images.brickset.com/sets/images/4988-1.jpg,48.95,59.99,NA,NA,Box,Retail
5378,Hogwarts Castle,2007,Harry Potter,Order of the Phoenix,943,9,http://images.brickset.com/sets/images/5378-1.jpg,69.99,89.99,NA,NA,Box,Retail
5380,Duplo Large Brick Box,2007,Duplo,,71,1,http://images.brickset.com/sets/images/5380-1.jpg,19.99,29.99,NA,NA,Not specified,Not specified
5416,Duplo Brick Box,2007,Duplo,,33,NA,http://images.brickset.com/sets/images/5416-1.jpg,12.99,14.99,17.99,17.99,Not specified,Not specified
